id,nature,X,Y
10140,Misc,647970.7375669,6859555.5526977
10141,Misc,647599.5682396,6862379.7903217
10142,Misc,647224.5818786,6861041.6425919
10143,Misc,648007.4288518,6859610.5847825
10144,Misc,647545.4565744,6861062.1144988
10145,Misc,647452.9343716,6860225.9195373
10146,Misc,647737.4003782,6859511.9330293
10147,Misc,647444.0727698,6860879.3084241
10148,"Industrial, agricultural or commercial",647487.2630830,6861299.3513083
10149,Misc,647428.6886101,6862120.3914299
10150,Misc,647383.1814188,6862462.8424432
10151,Misc,647223.3033400,6862662.1605841
10152,Misc,648216.8181445,6863260.2128352
10153,Misc,652214.5466560,6862612.0783819
10154,Misc,647981.1109737,6864461.6858839
10155,Misc,647937.2474734,6864506.4518227
10156,Misc,647790.7453888,6864320.6527214
10157,Misc,648116.9201703,6863241.0539359
10158,Misc,648319.5465011,6863136.1401347
10159,Misc,648268.3498096,6863406.5586149
10160,Misc,648584.6357345,6865395.8309811
10161,Misc,647795.3231748,6864626.1487478
10162,"Industrial, agricultural or commercial",648369.2795422,6865864.5573201
10163,Misc,647064.1724629,6860197.7857697
10164,Misc,647139.9974682,6860188.4445889
10165,Misc,647134.1804907,6862000.4797328
10166,Misc,647024.6034827,6861918.3643455
10167,Misc,651911.0991620,6862570.9750217
10168,Misc,647152.8365436,6862985.6482547
10169,Misc,647035.3529247,6859715.4126614
10170,Misc,656136.9897807,6863530.1736334
10171,Misc,656194.1720899,6863623.0236623
10172,Misc,656109.4411744,6864965.6823209
10173,Misc,656415.8071190,6862212.5460064
10174,Misc,656496.5146035,6864703.1945995
10175,Misc,656298.4829892,6864833.0361470
10176,Misc,656305.8765979,6863929.9545056
10177,Misc,656278.2618443,6864816.5693827
10178,Misc,656325.1622690,6864779.5034223
10179,Misc,656599.1996361,6861859.4267747
10180,Misc,656552.3000923,6863464.8354831
10181,Misc,656589.9076767,6864200.5532701
10182,Misc,656297.7086473,6864799.4624840
10183,Misc,656320.8829217,6863078.8867096
10184,Misc,656178.0233345,6864884.0286974
10185,Misc,656211.0976170,6864608.2436149
10186,Misc,656169.8668786,6864049.0437903
10187,Misc,656260.1661119,6861757.5046481
10188,Misc,656230.6509067,6861862.3734586
10189,Misc,656256.4751379,6864820.2821113
10190,"Industrial, agricultural or commercial",656225.1097885,6864865.9076137
10191,Misc,656235.9224555,6864886.9530911
10192,Misc,656245.6380651,6864885.1650168
10193,Misc,656240.3638446,6864842.0800329
10194,"Industrial, agricultural or commercial",657061.6925198,6862357.0279462
10195,"Industrial, agricultural or commercial",657056.5262641,6862389.0350234
10196,Misc,657102.4978510,6862072.2486013
10197,Misc,652006.7678953,6862571.4128909
10198,Misc,652190.2157997,6862549.0070264
10199,Misc,652543.0989756,6862594.7298465
10200,Misc,652431.1348163,6862683.4984895
10201,Misc,652394.7399496,6862571.7532746
10202,Misc,652229.5220308,6862649.9775524
10203,Misc,652299.5357590,6862674.9824384
10204,Misc,652383.9633483,6862702.3388312
10205,Misc,651850.3127330,6862591.4164813
10206,Misc,651788.5619774,6862611.3749950
10207,Misc,652823.2500636,6858896.9624511
10208,"Industrial, agricultural or commercial",652635.6088134,6857548.8560379
10209,Misc,652506.8554581,6858858.8485585
10210,Misc,652644.7201687,6858964.4390020
10211,Misc,652773.7106502,6858151.1064785
10212,Misc,652444.4459750,6858754.5117542
10213,Misc,650824.5429316,6859561.9924940
10214,Misc,650900.8034698,6859496.4885536
10215,Misc,650805.4021837,6859445.4834543
10216,Misc,651392.6824005,6859477.9512088
10217,Misc,651382.5522524,6859500.1213026
10218,Misc,651372.9091577,6859485.3504084
10219,Misc,651349.8245320,6859474.1609621
10220,Misc,651185.5581969,6859547.7560335
10221,Misc,651255.5100446,6859508.6772033
10222,Misc,651164.7906507,6859399.5165642
10223,Misc,651349.1318478,6859555.0836847
10224,Misc,651390.9371647,6859535.7442351
10225,Misc,651386.6581684,6859465.6096337
10226,Misc,651405.9591125,6859458.7158982
10227,Misc,651474.0482869,6859450.2488282
10228,Misc,651368.9312917,6859473.7407789
10229,Misc,651082.7883832,6859431.1104105
10230,Misc,651279.9587603,6859078.3386376
10231,Misc,652247.9233621,6859672.4149835
10232,Misc,652237.2896735,6859496.2777418
10233,Misc,650875.6601128,6859211.5176987
10234,Misc,650742.4479633,6859333.4197124
10235,Misc,650982.7241330,6859249.4181382
10236,Misc,651483.4709380,6859197.0622730
10237,Misc,651004.3769101,6859188.3619930
10238,Misc,651149.1370536,6859215.4318742
10239,Misc,651058.8668202,6859185.6502401
10240,Misc,651056.1879391,6859140.8062173
10241,Misc,651120.0157046,6859153.3905042
10242,Misc,651278.7581046,6859242.2796699
10243,Misc,651140.4446966,6859119.0018440
10244,Misc,651430.5922854,6859228.6615350
10245,Misc,652970.0892475,6862037.4985601
10246,Misc,652224.7981862,6859182.2715740
10247,Misc,652896.1375332,6862082.3033925
10248,Misc,652979.4887742,6861442.8737746
10249,Misc,652927.9863681,6861666.4292353
10250,Misc,652859.9910502,6861505.4095747
10251,Misc,652951.8576201,6861755.8803429
10252,Misc,652935.6328641,6861921.7174075
10253,Misc,652936.1986284,6861966.0828144
10254,Misc,652868.2118533,6861994.1296968
10255,Misc,652936.6826277,6861870.5402295
10256,Misc,652832.4691795,6860264.1280335
10257,Misc,652883.7442698,6859791.1640921
10258,Misc,652833.5038701,6857938.3413264
10259,Misc,653039.2250067,6857929.7688703
10260,Misc,652762.4421516,6862034.3857296
10261,Misc,652747.8434631,6862143.6062226
10262,Misc,652735.1213052,6861479.4522037
10263,Misc,652741.3701198,6861568.2344596
10264,Misc,652735.9574821,6861464.6454301
10265,Misc,652631.0006403,6861626.3985964
10266,Misc,652735.2632875,6861828.9430442
10267,Misc,652699.6348163,6861863.9171223
10268,Misc,652690.0682656,6861934.8824187
10269,Misc,652715.8733259,6859699.6632336
10270,Misc,652743.1476020,6859784.4493230
10271,Misc,650968.9227655,6859016.4408921
10272,Misc,650619.4666235,6859009.1453404
10273,Misc,650795.5976432,6858992.8272601
10274,Misc,650851.8417661,6859015.1560603
10275,Misc,650737.8139821,6859006.3880043
10276,Misc,650434.5649083,6859119.0715626
10277,Misc,650607.4459933,6859059.8165009
10278,Misc,650566.0228487,6859022.7140291
10279,Misc,652451.9795125,6858961.7722106
10280,Misc,652125.5916382,6859811.7462369
10281,Misc,652082.9321002,6860230.2166527
10282,Misc,652224.2425599,6860416.2815573
10283,Misc,652115.6003147,6860541.0559169
10284,Misc,652019.7413670,6860513.1045206
10285,Misc,652119.0197872,6860638.9765894
10286,Misc,652052.4864701,6860649.9919999
10287,Misc,651981.9176425,6859711.8244709
10288,Misc,651915.3570064,6860387.8644980
10289,Misc,652083.1376578,6860313.2338485
10290,Misc,651938.8879608,6860571.5081644
10291,Misc,650896.2289173,6859849.7868107
10292,Misc,651006.3551800,6860022.7718418
10293,Misc,650854.0685842,6860030.6631764
10294,Misc,651028.3122646,6859956.3200606
10295,Misc,651021.5874668,6859709.3422905
10296,Misc,651091.4162671,6859833.3557500
10297,Misc,651273.0468436,6859947.5079974
10298,Misc,651154.4553122,6859880.9439649
10299,Misc,651410.9641978,6859866.0604203
10300,Misc,651157.8203060,6859732.9036791
10301,Misc,651363.2951030,6859884.4330482
10302,Misc,651370.6746654,6859842.8788489
10303,Misc,651438.6571822,6859928.7371051
10304,Misc,651134.1793501,6859970.9316059
10305,Misc,651298.6724457,6859800.5866003
10306,Misc,651371.3685177,6859952.4289454
10307,Church,651182.8883816,6859939.4497698
10308,Misc,652615.5148241,6861547.2736294
10309,Misc,652560.2244470,6861667.7053625
10310,Misc,652620.2379019,6861877.2412804
10311,Misc,652618.8381919,6861842.9339282
10312,Misc,652329.9262733,6860421.2999514
10313,Misc,652302.2801299,6860289.5562775
10314,Misc,652283.7905184,6860573.3929257
10315,Misc,652605.6116505,6860670.3232168
10316,Misc,651901.3504290,6861950.4837129
10317,Misc,651723.9907737,6862021.9357012
10318,Misc,651756.2523235,6862071.9681323
10319,Tower,651929.9245653,6862038.4890055
10320,Misc,652323.8652793,6862040.2945687
10321,Misc,651861.2798977,6861543.6870646
10322,Misc,651494.5686514,6861884.2785820
10323,Misc,651526.0145420,6861637.5922107
10324,Misc,651799.5344948,6861716.2399821
10325,Misc,651927.1736765,6861073.7712283
10326,Misc,652291.1640662,6862147.4267465
10327,Misc,652165.7176605,6862114.2758580
10328,Misc,652335.2978941,6862143.2458816
10329,Misc,652323.6317036,6861821.3287871
10330,Misc,652309.5733809,6861590.5677266
10331,Misc,652039.6153657,6861803.9706415
10332,Misc,652311.2444024,6861714.8297163
10333,"Industrial, agricultural or commercial",652314.0651337,6861753.8662249
10334,Misc,652370.9973916,6861758.0030709
10335,Misc,652381.9665414,6861801.1584782
10336,Misc,652377.5117251,6861667.7904338
10337,Misc,652218.3998351,6861827.2673259
10338,Church,652346.3335346,6861810.4871558
10339,Tower,651966.4919484,6862026.2625268
10340,Church,651941.9281871,6861904.7898476
10341,Tower,651979.6464976,6862019.7644246
10342,Misc,652151.0027598,6861097.7595983
10343,Misc,652282.2573786,6861029.3934977
10344,Misc,652199.3848275,6860898.6523818
10345,Misc,652013.0284960,6861037.4668189
10346,Misc,652000.2869101,6861154.2286683
10347,Misc,652428.8773213,6861198.4758401
10348,Misc,650882.6126060,6859300.9770949
10349,Misc,651336.0021223,6859411.0692155
10350,Misc,650974.6336196,6859424.0262173
10351,Misc,651126.6135864,6859398.3439488
10352,Misc,651138.2540850,6859303.3527827
10353,Misc,651350.2824229,6859339.6393044
10354,Misc,651512.6618955,6859390.9203998
10355,Misc,651956.1321004,6858290.2116945
10356,Misc,652122.8793163,6859364.2002264
10357,Misc,651874.8436409,6858743.8996204
10358,Misc,651847.7911125,6858199.2976128
10359,Stand,651950.1637875,6857820.4247030
10360,Misc,652114.5132745,6858490.7141418
10361,Misc,652190.6515476,6858490.6660760
10362,Misc,652295.7349303,6858542.6168229
10363,Misc,651875.0428190,6857746.2514113
10364,Misc,652137.5488608,6858059.1909407
10365,"Industrial, agricultural or commercial",652033.6902375,6858033.7117437
10366,Misc,652142.7863767,6858552.6578471
10367,Misc,652009.7319665,6858297.0829695
10368,Misc,651905.6376243,6857783.0216813
10369,Misc,651450.0761701,6858942.7030913
10370,Misc,651376.0016593,6858731.3723596
10371,Misc,651496.8495099,6858696.9584017
10372,Misc,651505.7833999,6858577.0510261
10373,Misc,651513.1355067,6858535.5861608
10374,Misc,651359.7478368,6858553.0195477
10375,Misc,651293.5047945,6858536.3609840
10376,Misc,651266.2681917,6858682.5984581
10377,Misc,651345.5337274,6858807.3080299
10378,Misc,651267.4909986,6857680.3947466
10379,Misc,651429.2368482,6857672.3349681
10380,Misc,651515.1380708,6857945.3808854
10381,Misc,651395.7722585,6859096.3050745
10382,Misc,651584.0503719,6858807.7154818
10383,Misc,653051.9198714,6862117.4489792
10384,Misc,653007.4794887,6861735.3589888
10385,Misc,653016.4778894,6861618.4704186
10386,Misc,652990.6426113,6861702.3894978
10387,Misc,653006.3241006,6861844.0662639
10388,Misc,650995.3791504,6862908.8508366
10389,Misc,650923.4463146,6862949.3800720
10390,Misc,651188.8761709,6862785.9010507
10391,Misc,651443.8964716,6862778.2074816
10392,Misc,651050.2325241,6862979.1984610
10393,Misc,651110.1581117,6862945.9261190
10394,Misc,651192.1985108,6862866.3931416
10395,Misc,651156.3001964,6862996.0011769
10396,Misc,651388.6284092,6862900.6196471
10397,Misc,651280.9762356,6862937.1989905
10398,Misc,651362.7633470,6863020.0808899
10399,Misc,652199.9652578,6862401.4319861
10400,Misc,652083.8033098,6862419.4287745
10401,Misc,651991.8568905,6862415.0771404
10402,Misc,652146.0813065,6862419.9657991
10403,Misc,652121.3910072,6862459.2328615
10404,Misc,652092.7113392,6862540.1385352
10405,Misc,651273.9543169,6862536.8752605
10406,Misc,651937.2701318,6862456.8542902
10407,Tower,651274.0332908,6862535.6836146
10408,Misc,651719.2353569,6862509.7681466
10409,Misc,651876.9856281,6862489.2110713
10410,Misc,651669.6752001,6862473.2820898
10411,Misc,651709.1718257,6862559.7875872
10412,Misc,651620.0169440,6862579.9234727
10413,Misc,651661.9020971,6862529.5357486
10414,Misc,651806.9943616,6862509.7381976
10415,Misc,650557.8436555,6859728.0689726
10416,Misc,650550.0483548,6859731.3392397
10417,Misc,650674.8447407,6859667.1017565
10418,Misc,650573.9878236,6859504.5826649
10419,Misc,650509.7037198,6859754.4055143
10420,Misc,650600.1148090,6859709.5796594
10421,Misc,650528.0698939,6859628.0023047
10422,Misc,650662.3660973,6859553.4289215
10423,Misc,650655.0690056,6859465.8249506
10424,Misc,648996.1613584,6862241.0348368
10425,Misc,649201.8797116,6862184.9047552
10426,Misc,652055.4181548,6862228.8290960
10427,Misc,652319.2893489,6862218.8593567
10428,Misc,652138.3712066,6862223.2883425
10429,Misc,652271.9424965,6862798.0913107
10430,Misc,652693.0348032,6862167.2074423
10431,Misc,652515.1979409,6862272.3051663
10432,Misc,652474.3316401,6862170.5196598
10433,Misc,652913.4616262,6862177.1176988
10434,Misc,652601.1315211,6862219.0504166
10435,Misc,652385.8865730,6862212.7124350
10436,Misc,652964.6425626,6862226.9086296
10437,Misc,652838.6328613,6862226.6489280
10438,Misc,652872.3408164,6862194.3066399
10439,Misc,651982.9307604,6862245.8808183
10440,Misc,652021.9839053,6862868.3930145
10441,Misc,652664.5513118,6862233.4397531
10442,Misc,652654.4165151,6862301.3923094
10443,Misc,652774.9543917,6862264.2168956
10444,Misc,651894.3202937,6862862.1627993
10445,Misc,651869.2282806,6862232.2497066
10446,Misc,651945.4028378,6862201.6716258
10447,Misc,651905.2647061,6862299.1501350
10448,Misc,651632.3538036,6862868.4032790
10449,Misc,651944.1305037,6862258.9863798
10450,Misc,650535.5269869,6862149.7077646
10451,Misc,649740.3310465,6862264.7470156
10452,Misc,652226.2621506,6862250.9918401
10453,Misc,652431.1175079,6862265.9790279
10454,Misc,652338.4751388,6862267.8535775
10455,Misc,652791.8086773,6862810.3523702
10456,Misc,652931.7356285,6862877.5755382
10457,Misc,652795.7246954,6862883.9808555
10458,Misc,652182.2303404,6862711.3524614
10459,Misc,652866.9660288,6862941.4538716
10460,Misc,652704.7019719,6862421.0455575
10461,Misc,652454.3798244,6862328.8412101
10462,Misc,652762.7288812,6862389.7705175
10463,Misc,652524.8877922,6862367.8103655
10464,Misc,652568.2045585,6862378.9899767
10465,Misc,652832.3275324,6862343.1771708
10466,Misc,652957.2814059,6862400.4445518
10467,Misc,652619.2121275,6862499.5493432
10468,Misc,652780.8348375,6862483.9257070
10469,Arc de triomphe,651058.4094939,6862617.1869824
10470,Misc,656038.9179753,6862035.7038262
10471,Misc,651583.1294964,6862611.0856192
10472,Misc,651558.6308057,6862685.9922569
10473,Misc,651722.4190559,6862632.1080085
10474,Misc,651552.5815621,6862613.2491858
10475,Misc,652697.9413242,6862059.0508919
10476,Misc,651639.5573878,6862673.2597355
10477,Misc,651278.0002374,6862733.9782686
10478,Misc,651607.6754132,6862742.7254279
10479,Misc,651763.0673957,6862789.0552968
10480,Misc,651512.8955218,6862795.0889465
10481,Misc,651692.8816812,6862817.9549477
10482,Misc,651681.0744544,6862989.1701598
10483,Misc,651730.3187569,6862946.1788770
10484,Misc,651804.2255861,6862878.0307937
10485,Misc,652216.4839356,6862809.5424896
10486,Misc,652332.9581758,6862776.4378429
10487,Misc,648636.8255414,6861448.4996148
10488,Misc,652087.0071357,6862831.7950930
10489,Misc,652255.9532083,6862748.4440517
10490,Misc,652244.0430865,6862698.0543968
10491,Misc,652361.8776922,6862846.5738891
10492,Misc,652112.8679859,6862740.0575087
10493,"Industrial, agricultural or commercial",652111.5884965,6862766.0716936
10494,Misc,652078.4238657,6862765.5966309
10495,Misc,652300.3329136,6862843.6987454
10496,Church,651957.1373205,6862794.3446469
10497,Misc,651986.0349819,6862818.9692888
10498,Misc,651958.7422080,6862840.2610695
10499,Misc,652418.1890483,6862949.9398983
10500,Misc,652692.8718005,6862972.4705413
10501,Misc,652491.9621692,6862887.7020685
10502,Misc,652508.2277101,6862972.4358135
10503,Misc,652612.6091317,6862889.0321358
10504,Misc,652650.1160184,6862935.9317198
10505,Misc,652779.0339565,6862956.0537296
10506,Misc,652365.5969528,6862941.5491179
10507,Misc,652085.1200730,6862321.0369924
10508,Misc,652126.5766527,6862345.7175332
10509,Misc,652383.7549532,6862377.8175794
10510,Misc,652520.1944290,6862664.2309811
10511,Misc,652131.4600830,6862382.4261337
10512,Misc,651995.3677528,6862322.5994755
10513,Misc,652068.1748189,6862271.0481284
10514,Misc,652032.1893298,6862353.8356306
10515,Misc,651979.7309221,6862299.8201973
10516,Misc,652052.0938774,6862380.7758895
10517,Misc,652378.1807630,6862292.4053633
10518,Church,652883.4790786,6862295.1770083
10519,Church,652375.4245365,6862311.4016421
10520,Misc,651644.1526316,6862320.0143685
10521,Misc,652820.9217092,6862012.1545718
10522,Misc,652809.2363362,6861432.1022028
10523,Misc,649492.7005498,6860017.1674893
10524,Misc,652843.0218556,6861818.0720366
10525,Misc,652850.2054238,6861946.0639037
10526,Misc,648587.7956731,6860226.8086538
10527,Misc,650143.5039031,6858871.9468612
10528,Misc,652803.7392941,6861962.9541314
10529,Church,652858.2622191,6861439.7493922
10530,Misc,652647.0747412,6862087.2112938
10531,Misc,652832.2975914,6862548.5146792
10532,Misc,652686.1561262,6862599.5053398
10533,Misc,652843.3441215,6862626.0472658
10534,Misc,652930.1068745,6862676.4720006
10535,Misc,652744.2275135,6862693.6994327
10536,Misc,652590.2241110,6862830.1419689
10537,Misc,652267.4322387,6862377.3043543
10538,Misc,652220.8138808,6862460.5239293
10539,Misc,652455.1596563,6862814.1370139
10540,Misc,650526.9393138,6858240.7903495
10541,Misc,652571.3359288,6862772.8850852
10542,Misc,652138.7592435,6862960.0659569
10543,Misc,652294.0749175,6862283.3198693
10544,Misc,652244.1113716,6862303.7783270
10545,Misc,650896.5289436,6858734.6280719
10546,Misc,652290.5199603,6862439.2483858
10547,Misc,652369.6419706,6862497.3484550
10548,Misc,652055.3048798,6862931.6936975
10549,Misc,652096.7271135,6862880.9410289
10550,Misc,652227.9409592,6862894.9969060
10551,Misc,652272.0217702,6862954.1407563
10552,Misc,652115.5477522,6862923.8806149
10553,Tower,652172.3598955,6862897.0886134
10554,Misc,651132.2911851,6858361.6732926
10555,Misc,651179.0561509,6858992.0122408
10556,Misc,651159.0001010,6858398.6526755
10557,Misc,651220.7809379,6857715.0961680
10558,Misc,651215.8153832,6859797.5863286
10559,Misc,651218.0967865,6859824.1634649
10560,Misc,651201.6432323,6859208.2994969
10561,Misc,651198.2519124,6859162.9393664
10562,Misc,651239.5765018,6859118.3968028
10563,Misc,651031.2357588,6858261.7293766
